! $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
!
!                     NX 12 TRANSLATOR
!                     This file is compatible with Samcef 18 (18.0-03) and next versions
!
!              FEM FILE: C:\Users\alber\Desktop\NX_FEM_Simulation_Files_Claw\Claw-FEM-Mechanical-Stress-Analysis\Component_Optimization\claw_fem1_sim2.sim
!              SIM FILE: C:\Users\alber\Desktop\NX_FEM_Simulation_Files_Claw\Claw-FEM-Mechanical-Stress-Analysis\Component_Optimization\claw_fem1_sim2.sim
!         ANALYSIS TYPE: Samcef - Axisymmetric and Other 2D Structural
!         SOLUTION NAME: Solution 1
!         SOLUTION TYPE: Linear Static Analysis
!     SOLVER INPUT FILE: claw_fem1_sim2-Solution_1.dat
!         CREATION DATE: 29-April-2022
!         CREATION TIME: 16:39:22
!              HOSTNAME: PC-Alberto
!              USERNAME: alber
! 
! $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$

MODE M -1 LECTURE 256
!User Prolog
!-------------
! No User Prolog defined for the current solution.

! Samcef Bank File: UNITS.
! ------------------------
.UNIT
 LENGTH 0.001 ! Unit = MilliMeter
 MASS 1 ! Unit = Kilogram
 CELSIUS
 TIME 1

! Samcef Bank File: Solution Parameters: .ALGO.
! ---------------------------------------------
.ALGO
 AXER 1 AXES 2
.GEL
TEMP 20 ! Default Temperature from Solution

! Samcef Bank File: NODES.
! ------------------------
.NOE
 I 15448 X -26 Y 1.95156391e-15 Z 0
 I 15449 X -61 Y -2.16840434e-15 Z 0
 I 15451 X 29 Y 49.7493706 Z 0
 I 14552 X -27.6684649 Y 1.75516327e-15 Z 0
 I 14553 X -29.3119028 Y 1.56170864e-15 Z 0
 I 14554 X -30.9306892 Y 1.37115583e-15 Z 0
 I 14555 X -32.5251937 Y 1.18346131e-15 Z 0
 I 14556 X -34.0957807 Y 9.9858221e-16 Z 0
 I 14557 X -35.6428089 Y 8.16476296e-16 Z 0
 I 14558 X -37.1666316 Y 6.3710197e-16 Z 0
 I 14559 X -38.6675971 Y 4.60418259e-16 Z 0
 I 14560 X -40.146048 Y 2.86384804e-16 Z 0
 I 14561 X -41.6023222 Y 1.14961851e-16 Z 0
 I 14562 X -43.0367522 Y -5.3889758e-17 Z 0
 I 14563 X -44.4496658 Y -2.20208593e-16 Z 0
 I 14564 X -45.8413858 Y -3.84032645e-16 Z 0
 I 14565 X -47.2122299 Y -5.45399337e-16 Z 0
 I 14566 X -48.5625113 Y -7.04345528e-16 Z 0
 I 14567 X -49.8925385 Y -8.60907526e-16 Z 0
 I 14568 X -51.2026153 Y -1.01512109e-15 Z 0
 I 14569 X -52.493041 Y -1.16702146e-15 Z 0
 I 14570 X -53.7641103 Y -1.31664332e-15 Z 0
 I 14571 X -55.0161135 Y -1.46402085e-15 Z 0
 I 14572 X -56.2493367 Y -1.60918772e-15 Z 0
 I 14573 X -57.4640616 Y -1.75217708e-15 Z 0
 I 14574 X -58.6605655 Y -1.89302161e-15 Z 0
 I 14575 X -59.8391219 Y -2.03175347e-15 Z 0
 I 14576 X -60.419561 Y -2.10007891e-15 Z 0
 I 14577 X -26.8342324 Y 1.85336359e-15 Z 0
 I 14578 X -28.4901839 Y 1.65843596e-15 Z 0
 I 14579 X -30.121296 Y 1.46643223e-15 Z 0
 I 14580 X -31.7279414 Y 1.27730857e-15 Z 0
 I 14581 X -33.3104872 Y 1.09102176e-15 Z 0
 I 14582 X -34.8692948 Y 9.07529253e-16 Z 0
 I 14583 X -36.4047203 Y 7.26789133e-16 Z 0
 I 14584 X -37.9171144 Y 5.48760115e-16 Z 0
 I 14585 X -39.4068225 Y 3.73401532e-16 Z 0
 I 14586 X -40.8741851 Y 2.00673328e-16 Z 0
 I 14587 X -42.3195372 Y 3.05360465e-17 Z 0
 I 14588 X -43.743209 Y -1.37049175e-16 Z 0
 I 14589 X -45.1455258 Y -3.02120619e-16 Z 0
 I 14590 X -46.5268078 Y -4.64715991e-16 Z 0
 I 14591 X -47.8873706 Y -6.24872432e-16 Z 0
 I 14592 X -49.2275249 Y -7.82626527e-16 Z 0
 I 14593 X -50.5475769 Y -9.3801431e-16 Z 0
 I 14594 X -51.8478282 Y -1.09107128e-15 Z 0
 I 14595 X -53.1285756 Y -1.24183239e-15 Z 0
 I 14596 X -54.3901119 Y -1.39033208e-15 Z 0
 I 14597 X -55.6327251 Y -1.53660428e-15 Z 0
 I 14598 X -56.8566991 Y -1.6806824e-15 Z 0
 I 14599 X -58.0623135 Y -1.82259935e-15 Z 0
 I 14600 X -59.2498437 Y -1.96238754e-15 Z 0
 I 15399 X 29 Y 53.4789406 Z 0
 I 15400 X 29 Y 53.2950511 Z 0
 I 15401 X 29 Y 53.1139201 Z 0
 I 15402 X 29 Y 52.935506 Z 0
 I 15403 X 29 Y 52.759768 Z 0
 I 15404 X 29 Y 52.5866662 Z 0
 I 15405 X 29 Y 52.4161609 Z 0
 I 15406 X 29 Y 52.2482132 Z 0
 I 15407 X 29 Y 52.0827847 Z 0
 I 15408 X 29 Y 51.9198376 Z 0
 I 15409 X 29 Y 51.7593347 Z 0
 I 15410 X 29 Y 51.6012394 Z 0
 I 15411 X 29 Y 51.4455155 Z 0
 I 15412 X 29 Y 51.2921274 Z 0
 I 15413 X 29 Y 51.1410402 Z 0
 I 15414 X 29 Y 50.9922193 Z 0
 I 15415 X 29 Y 50.8456307 Z 0
 I 15416 X 29 Y 50.7012409 Z 0
 I 15417 X 29 Y 50.559017 Z 0
 I 15418 X 29 Y 50.4189264 Z 0
 I 15419 X 29 Y 50.2809372 Z 0
 I 15420 X 29 Y 50.1450178 Z 0
 I 15421 X 29 Y 50.0111372 Z 0
 I 15422 X 29 Y 49.8792649 Z 0
 I 15423 X 29 Y 53.5722855 Z 0
 I 15424 X 29 Y 53.3869959 Z 0
 I 15425 X 29 Y 53.2044856 Z 0
 I 15426 X 29 Y 53.024713 Z 0
 I 15427 X 29 Y 52.847637 Z 0
 I 15428 X 29 Y 52.6732171 Z 0
 I 15429 X 29 Y 52.5014136 Z 0
 I 15430 X 29 Y 52.332187 Z 0
 I 15431 X 29 Y 52.1654989 Z 0
 I 15432 X 29 Y 52.0013111 Z 0
 I 15433 X 29 Y 51.8395861 Z 0
 I 15434 X 29 Y 51.680287 Z 0
 I 15435 X 29 Y 51.5233774 Z 0
 I 15436 X 29 Y 51.3688214 Z 0
 I 15437 X 29 Y 51.2165838 Z 0
 I 15438 X 29 Y 51.0666297 Z 0
 I 15439 X 29 Y 50.918925 Z 0
 I 15440 X 29 Y 50.7734358 Z 0
